ds,y0
2014-06-25,1372.0
2014-06-26,1228.0
2014-06-27,1187.0
2014-06-28,978.0
2014-06-29,967.0
2014-06-30,2260.0
2014-07-01,1802.0
2014-07-02,1372.0
2014-07-03,1440.0
2014-07-04,1187.0
2014-07-05,948.0
2014-07-06,1023.0
2014-07-07,1282.0
2014-07-08,1502.0
2014-07-09,1376.0
2014-07-10,2115.0
2014-07-11,1882.0
2014-07-12,1353.0
2014-07-13,1408.0
2014-07-14,1472.0
2014-07-15,1843.0
2014-07-16,1673.0
2014-07-17,3728.0
2014-07-18,1795.0
2014-07-19,1373.0
2014-07-20,1417.0
2014-07-21,1718.0
2014-07-22,2112.0
2014-07-23,2146.0
2014-07-24,2763.0
2014-07-25,2443.0
2014-07-26,1731.0
2014-07-27,1576.0
2014-07-28,3689.0
2014-07-29,3776.0
2014-07-30,2756.0
2014-07-31,2310.0
2014-08-01,1955.0
2014-08-02,1933.0
2014-08-03,2118.0
2014-08-04,3908.0
2014-08-05,2448.0
2014-08-06,2044.0
2014-08-07,2209.0
2014-08-08,3161.0
2014-08-09,2082.0
2014-08-10,2531.0
2014-08-11,4331.0
2014-08-12,5483.0
2014-08-13,3559.0
2014-08-14,3093.0
2014-08-15,2845.0
2014-08-16,2404.0
2014-08-17,3209.0
2014-08-18,3946.0
2014-08-19,3638.0
2014-08-20,2982.0
2014-08-21,2663.0
2014-08-22,2533.0
2014-08-23,2921.0
2014-08-24,5006.0
2014-08-25,4257.0
2014-08-26,2786.0
2014-08-27,2532.0
2014-08-29,5101.0
2014-08-30,3061.0
2014-08-31,2901.0
2014-09-01,4335.0
2014-09-02,3840.0
2014-09-03,4656.0
2014-09-04,4879.0
2014-09-05,6899.0
2014-09-06,3216.0
2014-09-07,6312.0
2014-09-08,44463.0
2014-09-09,23388.0
2014-09-10,6589.0
2014-09-11,6090.0
2014-09-12,8572.0
2014-09-13,5550.0
2014-09-14,21193.0
2014-09-15,16458.0
2014-09-16,9862.0
2014-09-17,5510.0
2014-09-18,7252.0
2014-09-19,8236.0
2014-09-20,3638.0
2014-09-21,9530.0
2014-09-22,14876.0
2014-09-23,4642.0
2014-09-24,3489.0
2014-09-25,3585.0
2014-09-26,6898.0
2014-09-27,3688.0
2014-09-28,4172.0
2014-09-29,5380.0
2014-09-30,6011.0
2014-10-01,3891.0
2014-10-02,3923.0
2014-10-03,4300.0
2014-10-04,3088.0
2014-10-05,10214.0
2014-10-06,21262.0
2014-10-07,6943.0
2014-10-08,5843.0
2014-10-09,4450.0
2014-10-10,5326.0
2014-10-11,3043.0
2014-10-12,9023.0
2014-10-13,12561.0
2014-10-14,4921.0
2014-10-15,4078.0
2014-10-16,4128.0
2014-10-17,4800.0
2014-10-18,3645.0
2014-10-19,6006.0
2014-10-20,78784.0
2014-10-21,14877.0
2014-10-22,7177.0
2014-10-23,6412.0
2014-10-24,19080.0
2014-10-25,4602.0
2014-10-26,6657.0
2014-10-27,11870.0
2014-10-28,6376.0
2014-10-29,5193.0
2014-10-30,4764.0
2014-10-31,5071.0
2014-11-01,3120.0
2014-11-02,8868.0
2014-11-03,12761.0
2014-11-04,8596.0
2014-11-05,3864.0
2014-11-06,3603.0
2014-11-07,3624.0
2014-11-08,2195.0
2014-11-09,3984.0
2014-11-10,8374.0
2014-11-11,4371.0
2014-11-12,3707.0
2014-11-13,3377.0
2014-11-14,3124.0
2014-11-15,1945.0
2014-11-16,4441.0
2014-11-17,6072.0
2014-11-18,3832.0
2014-11-19,2958.0
2014-11-20,2997.0
2014-11-21,3232.0
2014-11-22,1860.0
2014-11-23,3650.0
2014-11-24,8729.0
2014-11-25,3695.0
2014-11-26,2887.0
2014-11-27,3389.0
2014-11-28,2846.0
2014-11-29,2136.0
2014-11-30,2880.0
2014-12-01,9341.0
2014-12-02,3972.0
2014-12-03,3957.0
2014-12-04,4028.0
2014-12-05,4394.0
2014-12-06,2230.0
2014-12-07,3331.0
2014-12-08,6283.0
2014-12-09,4409.0
2014-12-10,3360.0
2014-12-11,3774.0
2014-12-12,3317.0
2014-12-13,2235.0
2014-12-14,4561.0
2014-12-15,6970.0
2014-12-16,4881.0
2014-12-17,3548.0
2014-12-18,3302.0
2014-12-19,2524.0
2014-12-20,1850.0
2014-12-21,2725.0
2014-12-22,4296.0
2014-12-23,8609.0
2014-12-24,3566.0
2014-12-25,3030.0
2014-12-26,3305.0
2014-12-27,2476.0
2014-12-28,4394.0
2014-12-29,6299.0
2014-12-30,4076.0
2014-12-31,2761.0
2015-01-01,2557.0
2015-01-02,4032.0
2015-01-03,4611.0
2015-01-04,7590.0
2015-01-05,7249.0
2015-01-06,5792.0
2015-01-07,4915.0
2015-01-08,4529.0
2015-01-09,4780.0
2015-01-10,4053.0
2015-01-11,19665.0
2015-01-12,44134.0
2015-01-13,17330.0
2015-01-14,9046.0
2015-01-15,6631.0
2015-01-16,6523.0
2015-01-17,4582.0
2015-01-18,7178.0
2015-01-19,17316.0
2015-01-20,7724.0
2015-01-21,5774.0
2015-01-22,5350.0
2015-01-23,4432.0
2015-01-24,2762.0
2015-01-25,3247.0
2015-01-26,4268.0
2015-01-27,4038.0
2015-01-28,3936.0
2015-01-29,4288.0
2015-01-30,5422.0
2015-01-31,3233.0
2015-02-01,8387.0
2015-02-02,29238.0
2015-02-03,10649.0
2015-02-04,6088.0
2015-02-06,3765.0
2015-02-07,2655.0
2015-02-08,2472.0
2015-02-09,2783.0
2015-02-10,4512.0
2015-02-11,3486.0
2015-02-12,2584.0
2015-02-13,2724.0
2015-02-14,2463.0
2015-02-15,1822.0
2015-02-16,3655.0
2015-02-17,2494.0
2015-02-18,2450.0
2015-02-19,2347.0
2015-02-20,2216.0
2015-02-21,3169.0
2015-02-22,1557.0
2015-02-23,1779.0
2015-02-24,1883.0
2015-02-25,2201.0
2015-02-26,1815.0
2015-02-27,1633.0
2015-02-28,1144.0
2015-03-01,1156.0
2015-03-02,1576.0
2015-03-03,2045.0
2015-03-04,2429.0
2015-03-05,4568.0
2015-03-06,2743.0
2015-03-07,1389.0
2015-03-08,1348.0
2015-03-09,1913.0
2015-03-10,1964.0
2015-03-11,2171.0
2015-03-12,2012.0
2015-03-13,2216.0
2015-03-14,1276.0
2015-03-15,1142.0
2015-03-16,1539.0
2015-03-17,1780.0
2015-03-18,1559.0
2015-03-19,1675.0
2015-03-20,1468.0
2015-03-21,913.0
2015-03-22,1003.0
2015-03-23,1512.0
2015-03-24,2956.0
2015-03-25,2237.0
2015-03-26,1455.0
2015-03-27,1489.0
2015-03-28,998.0
2015-03-29,2626.0
2015-03-30,1195.0
2015-03-31,1438.0
2015-04-01,1358.0
2015-04-02,1295.0
2015-04-03,1357.0
2015-04-04,925.0
2015-04-05,899.0
2015-04-06,1284.0
2015-04-07,1148.0
2015-04-08,1202.0
2015-04-09,1386.0
2015-04-10,1451.0
2015-04-11,810.0
2015-04-12,1128.0
2015-04-13,1306.0
2015-04-14,1371.0
2015-04-15,1536.0
2015-04-16,1575.0
2015-04-17,1427.0
2015-04-18,908.0
2015-04-19,1508.0
2015-04-20,2080.0
2015-04-21,1645.0
2015-04-22,1944.0
2015-04-23,1782.0
2015-04-24,1530.0
2015-04-25,1347.0
2015-04-26,1201.0
2015-04-27,1520.0
2015-04-28,1565.0
2015-04-29,1743.0
2015-04-30,1934.0
2015-05-01,2321.0
2015-05-02,1267.0
2015-05-03,992.0
2015-05-04,1527.0
2015-05-05,1368.0
2015-05-06,2293.0
2015-05-07,1577.0
2015-05-08,1467.0
2015-05-09,1140.0
2015-05-10,1025.0
2015-05-11,1489.0
2015-05-12,2178.0
2015-05-13,1771.0
2015-05-14,1436.0
2015-05-15,1494.0
2015-05-16,846.0
2015-05-17,903.0
2015-05-18,1265.0
2015-05-19,1322.0
2015-05-20,1262.0
2015-05-21,6384.0
2015-05-22,3942.0
2015-05-23,1698.0
2015-05-24,1287.0
2015-05-25,1143.0
2015-05-26,1306.0
2015-05-27,1657.0
2015-05-28,1417.0
2015-05-29,1458.0
2015-05-30,834.0
2015-05-31,1025.0
2015-06-01,1181.0
2015-06-02,1343.0
2015-06-03,1293.0
2015-06-04,1173.0
2015-06-05,999.0
2015-06-06,794.0
2015-06-07,677.0
2015-06-08,1145.0
2015-06-09,1145.0
2015-06-10,1010.0
2015-06-11,1162.0
2015-06-12,949.0
2015-06-13,768.0
2015-06-14,682.0
2015-06-15,983.0
2015-06-16,1019.0
2015-06-17,1102.0
2015-06-18,966.0
2015-06-19,983.0
2015-06-20,628.0
2015-06-21,930.0
2015-06-22,1440.0
2015-06-23,1185.0
2015-06-24,1547.0
2015-06-25,1468.0
2015-06-26,1439.0
2015-06-27,1728.0
2015-06-28,806.0
2015-06-29,1057.0
2015-06-30,1115.0
2015-07-01,890.0
2015-07-02,916.0
2015-07-03,749.0
2015-07-04,648.0
2015-07-05,665.0
2015-07-06,953.0
2015-07-07,974.0
2015-07-08,1094.0
2015-07-09,1277.0
2015-07-10,1335.0
2015-07-11,819.0
2015-07-12,1078.0
2015-07-13,1247.0
2015-07-14,1199.0
2015-07-15,1338.0
2015-07-16,3264.0
2015-07-17,1626.0
2015-07-18,1153.0
2015-07-19,1333.0
2015-07-20,1705.0
2015-07-21,1665.0
2015-07-22,1762.0
2015-07-23,1624.0
2015-07-24,1320.0
2015-07-25,958.0
2015-07-26,929.0
2015-07-27,1462.0
2015-07-28,1372.0
2015-07-29,1400.0
2015-07-30,1490.0
2015-07-31,1506.0
2015-08-01,1052.0
2015-08-02,921.0
2015-08-03,1315.0
2015-08-04,1446.0
2015-08-05,1438.0
2015-08-06,2501.0
2015-08-07,1668.0
2015-08-08,1105.0
2015-08-09,1180.0
2015-08-10,1430.0
2015-08-11,2003.0
2015-08-12,1915.0
2015-08-13,1963.0
2015-08-14,1465.0
2015-08-15,1526.0
2015-08-16,1368.0
2015-08-17,1688.0
2015-08-18,2322.0
2015-08-19,2059.0
2015-08-20,2277.0
2015-08-21,2500.0
2015-08-22,1375.0
2015-08-23,1767.0
2015-08-24,2600.0
2015-08-25,2833.0
2015-08-26,2368.0
2015-08-27,1958.0
2015-08-28,1899.0
2015-08-29,1468.0
2015-08-30,2416.0
2015-08-31,2115.0
2015-09-01,1872.0
2015-09-02,2133.0
2015-09-03,3186.0
2015-09-04,3461.0
2015-09-05,2265.0
2015-09-06,2247.0
2015-09-07,2160.0
2015-09-08,2684.0
2015-09-09,3229.0
2015-09-10,3617.0
2015-09-11,5797.0
2015-09-12,2552.0
2015-09-13,6497.0
2015-09-14,8593.0
2015-09-15,4545.0
2015-09-16,3204.0
2015-09-17,4468.0
2015-09-18,16678.0
2015-09-19,3341.0
2015-09-20,4586.0
2015-09-21,5161.0
2015-09-22,4117.0
2015-09-23,3006.0
2015-09-24,3361.0
2015-09-25,5338.0
2015-09-26,2018.0
2015-09-27,4501.0
2015-09-28,13919.0
2015-09-29,5216.0
2015-09-30,3444.0
2015-10-01,2955.0
2015-10-02,2658.0
2015-10-03,1737.0
2015-10-04,4338.0
2015-10-05,6166.0
2015-10-06,3214.0
2015-10-07,2442.0
2015-10-08,2321.0
2015-10-09,2751.0
2015-10-10,1566.0
2015-10-11,3544.0
2015-10-13,3870.0
2015-10-14,2557.0
2015-10-15,2299.0
2015-10-16,2516.0
2015-10-17,1574.0
2015-10-18,4019.0
2015-10-19,6259.0
2015-10-20,4434.0
2015-10-21,2388.0
2015-10-22,2790.0
2015-10-23,2592.0
2015-10-24,2814.0
2015-10-25,3634.0
2015-10-26,4578.0
2015-10-27,3155.0
2015-10-28,2468.0
2015-10-29,2408.0
2015-10-30,3323.0
2015-10-31,2041.0
2015-11-01,3271.0
2015-11-02,11995.0
2015-11-03,4690.0
2015-11-04,3276.0
2015-11-05,2955.0
2015-11-06,4139.0
2015-11-07,2082.0
2015-11-08,4848.0
2015-11-09,9543.0
2015-11-10,3599.0
2015-11-11,2506.0
2015-11-12,2866.0
2015-11-13,2148.0
2015-11-14,1291.0
2015-11-15,2703.0
2015-11-16,15280.0
2015-11-17,6962.0
2015-11-18,4373.0
2015-11-19,3514.0
2015-11-20,3143.0
2015-11-21,1922.0
2015-11-22,3852.0
2015-11-23,5842.0
2015-11-24,4050.0
2015-11-25,3162.0
2015-11-26,2624.0
2015-11-27,3624.0
2015-11-28,1981.0
2015-11-29,3046.0
2015-11-30,189032.0
2015-12-01,101017.0
2015-12-02,6074.0
2015-12-03,3153.0
2015-12-04,3234.0
2015-12-05,1735.0
2015-12-06,3023.0
2015-12-07,4899.0
2015-12-08,2925.0
2015-12-09,2387.0
2015-12-10,3867.0
2015-12-11,2608.0
2015-12-12,1496.0
2015-12-13,2249.0
2015-12-14,4103.0
2015-12-15,3777.0
2015-12-16,2459.0
2015-12-17,1982.0
2015-12-18,1861.0
2015-12-19,1302.0
2015-12-20,2674.0
2015-12-21,4273.0
2015-12-22,3329.0
2015-12-23,2381.0
2015-12-24,1552.0
2015-12-25,1483.0
2015-12-26,1237.0
2015-12-27,7178.0
2015-12-28,10411.0
2015-12-29,10383.0
2015-12-30,4409.0
2015-12-31,2995.0
2016-01-01,1977.0
2016-01-02,2503.0
2016-01-03,3825.0
2016-01-04,10885.0
2016-01-05,5262.0
2016-01-06,4241.0
2016-01-07,4007.0
2016-01-08,3985.0
2016-01-09,2406.0
2016-01-10,3951.0
2016-01-11,4773.0
2016-01-12,3412.0
2016-01-13,3188.0
2016-01-14,3052.0
2016-01-15,3047.0
2016-01-16,2483.0
2016-01-17,10656.0
2016-01-18,30754.0
2016-01-19,9190.0
2016-01-20,7269.0
